연번,시도,시군구,섬이름,위도,경도
1439,전라남도,신안군,밖섬(어의2),35.13014857,126.1978866
1440,전라남도,신안군,추섬,35.01824151,126.1993836
1441,전라남도,신안군,청도,35.01315171,126.1988139
1442,전라남도,신안군,내대도,35.00870483,126.1867763
1443,전라남도,신안군,소복기도,35.00773668,126.198343
1444,전라남도,신안군,작은쥐섬,35.01926746,126.2638169
1445,전라남도,신안군,동섬,35.01575202,126.262785
1446,전라남도,신안군,큰쥐섬(대서도),35.01847312,126.2611001
1447,전라남도,신안군,소도6,35.00226002,126.235335
1448,전라남도,신안군,무명도,34.99604715,126.232314
1449,전라남도,신안군,악조도(백학도),35.00991755,126.2129562
1450,전라남도,신안군,소도7,35.04010121,126.2253283
1451,전라남도,신안군,소도10,35.02839256,126.2147446
1452,전라남도,신안군,소도5,35.03155192,126.2133245
1453,전라남도,신안군,악사도(악조도),35.0352146,126.2141078
1454,전라남도,신안군,소도11,35.02963629,126.2134681
1455,전라남도,신안군,산350도,34.61010515,126.088062
1456,전라남도,신안군,대서도,34.7075376,126.0873485
1457,전라남도,신안군,소서도,34.70861111,126.085
1458,전라남도,신안군,산54도,34.71398875,126.1162387
1459,전라남도,신안군,두꺼비섬(외도),34.77324421,126.1023189
1460,전라남도,신안군,대도예도,34.77331656,126.0819245
1461,전라남도,신안군,닭섬(문동도),34.77034529,126.0664456
1462,전라남도,신안군,산337도,34.77333029,126.049448
1463,전라남도,신안군,송월도,34.93976682,126.2795861
1464,전라남도,신안군,육타리도(소태이도),35.11021925,126.0609791
1465,전라남도,신안군,대태이도,35.11246195,126.0457451
1466,전라남도,신안군,대섬,35.09687429,126.0463574
1467,전라남도,신안군,옥섬(죽도),35.09597929,126.051193
1468,전라남도,신안군,두리대섬(주죽도),35.09987911,126.038702
1469,전라남도,신안군,고깔섬(꼬깔도1),35.13786729,126.0781923
1470,전라남도,신안군,고깔섬(꼬깔도2),35.1371925,126.0763108
1471,전라남도,신안군,채도,35.13643429,126.0736623
1472,전라남도,신안군,육각도(영도),35.13547966,126.0725225
1473,전라남도,신안군,명도1,35.13151829,126.0734476
1474,전라남도,신안군,명도2,35.12934692,126.0727121
1475,전라남도,신안군,작은개구리섬(소와도),35.10767211,126.1242571
1476,전라남도,신안군,큰개구리섬(와도),35.10845521,126.122158
1477,전라남도,신안군,바람막이도(부도),35.14395385,126.1072049
1478,전라남도,신안군,바람막이섬(바람막이도),35.13105429,126.101235
1479,전라남도,신안군,어유미도,35.12944692,126.1015697
1480,전라남도,신안군,무명도,35.14230308,126.1583139
1481,전라남도,신안군,고거이도,35.140771,126.1677975
1482,전라남도,신안군,만지도,35.13,126.17
1483,전라남도,신안군,작도,35.12942422,126.1496579
1484,전라남도,신안군,대섬(소죽도),35.05355068,126.1132703
1485,전라남도,신안군,옥섬(국도),35.05369018,126.0771425
1486,전라남도,신안군,상섬(무명도),35.06820455,126.1224364
1487,전라남도,신안군,대노록도,35.10337147,125.9839474
1488,전라남도,신안군,소노록도,35.09616897,125.9820714
1489,전라남도,신안군,갈도,35.06002651,125.9462727
1490,전라남도,신안군,굴도,35.05736239,125.9313578
1491,전라남도,신안군,입모도,35.06374173,125.9243056
1492,전라남도,신안군,부남도,35.08079723,125.9197569
1493,전라남도,신안군,대허사도,35.1370324,125.9053747
1494,전라남도,신안군,소비치도,35.21209699,125.9027061
1495,전라남도,신안군,대비치도,35.20864996,125.9094695
1496,전라남도,신안군,작은개구리섬(소삼도),35.07245604,125.9162983
1497,전라남도,신안군,소치마도,35.03983607,125.9728065
1498,전라남도,신안군,대치마도,35.02978271,125.9707328
1499,전라남도,신안군,이암도1,35.14208604,125.9080165
1500,전라남도,신안군,이암도2,35.14098473,125.9094645
1501,전라남도,신안군,추도,35.13481433,125.9146918
1502,전라남도,신안군,간도,35.12958065,125.9024001
1503,전라남도,신안군,소사삼도,35.07520156,125.9146897
1504,전라남도,신안군,무명도1,35.07586529,125.9206284
1505,전라남도,신안군,무명도2,35.07332146,125.9251164
1506,전라남도,신안군,서현덕도,35.07755638,125.9386971
1507,전라남도,신안군,동현덕도,35.0776909,125.9408482
1508,전라남도,신안군,진대섬(죽도),35.07229511,126.1310854
1509,전라남도,신안군,감섬(시도),35.06734756,126.1338843
1510,전라남도,신안군,족도,34.59210111,126.1879438
1511,전라남도,신안군,조도,34.98435775,126.1807114
1512,전라남도,신안군,사암도,34.98621591,126.1813704
1513,전라남도,신안군,대섬,34.911196,126.1994924
1514,전라남도,신안군,늘픔도,34.91893077,126.1872151
1515,전라남도,신안군,침해섬(윤슬도),34.9228623,126.2100139
1516,전라남도,신안군,둥병례섬(솔메도),34.92106168,126.2124275
1517,전라남도,신안군,솔길도,34.91669602,126.2079071
1518,전라남도,신안군,소납도,34.88776133,126.1644003
1519,전라남도,신안군,굴배도,34.87807649,126.1807909
1520,전라남도,신안군,곡도,34.90373767,126.2047324
1521,전라남도,신안군,무명도,34.9013533,126.2020101
1522,전라남도,신안군,조도,34.9018823,126.2079068
1523,전라남도,신안군,팔도,34.88709417,126.1126936
1524,전라남도,신안군,조성도,34.79359335,126.0670836
1525,전라남도,신안군,조성도(시어머니도),34.793665,126.0694033
1526,전라남도,신안군,소삼도,34.96204952,126.2555807
1527,전라남도,신안군,중삼도,34.96112773,126.254471
1528,전라남도,신안군,밤섬,34.93296554,126.281986
1529,전라남도,신안군,똥섬,34.93168197,126.2559988
1530,전라남도,신안군,소번덕도,34.89232837,126.2196561
1531,전라남도,신안군,산410도,34.9569999,126.2459312
1532,전라남도,신안군,산411도,34.96495219,126.2370566
1533,전라남도,신안군,무명도,35.10937789,126.1212359
1534,전라남도,신안군,무명도1,35.05844162,125.9405458
1535,전라남도,신안군,무명도2,35.09487997,125.9793574
1536,전라남도,신안군,매섬,35.06418166,126.1222624
1537,전라남도,신안군,소두리도,34.92252756,126.0186981
1538,전라남도,신안군,둔북섬(둔배도),34.91120285,126.0050435
1539,전라남도,신안군,대오지도,34.84589927,125.9990328
1540,전라남도,신안군,산359도(소오지도),34.845272,126.0019337
1541,전라남도,신안군,감바위,34.89264327,126.0029652
1542,전라남도,신안군,딴섬,34.888108,125.993525
1543,전라남도,신안군,산362도,34.887548,125.9939865
1544,전라남도,신안군,산363도,34.86299129,125.9680708
1545,전라남도,신안군,산364도,34.86301173,125.9687652
1546,전라남도,신안군,성대섬,34.86550073,125.9753098
1547,전라남도,신안군,선근도,34.843763,126.0370201
1548,전라남도,신안군,성구서도,34.84270915,126.0384198
1549,전라남도,신안군,입도,34.84237654,126.0469764
1550,전라남도,신안군,조산도,34.85371405,126.0531064
1551,전라남도,신안군,고도,34.92196408,126.0556978
1552,전라남도,신안군,외도,34.61391606,126.1689834
1553,전라남도,신안군,내도,34.61623349,126.1670093
1554,전라남도,신안군,소복도,34.613284,126.176929
1555,전라남도,신안군,초마도,34.63326283,126.2023292
1556,전라남도,신안군,노랑섬,34.661791,126.1836589
1557,전라남도,신안군,넓도,34.62094266,126.1772997
1558,전라남도,신안군,산245도,34.61916137,126.1737027
1559,전라남도,신안군,산246도,34.61861111,126.1738889
1560,전라남도,신안군,산247도,34.61629992,126.1737793
1561,전라남도,신안군,산248도,34.615352,126.175936
1562,전라남도,신안군,구도,34.56820646,126.1979519
1563,전라남도,신안군,산120도,34.62549962,126.1943634
1564,전라남도,신안군,서도내기,34.67773585,126.1517393
1565,전라남도,신안군,큰대섬,34.62158451,126.1931725
1566,전라남도,신안군,비계도,34.93240108,126.1759186
1567,전라남도,신안군,갈도,35.00802019,126.1912959
1568,전라남도,신안군,소납도(소납덕도),34.6041511,125.9921339
1569,전라남도,신안군,항도,34.58750846,125.9685876
1570,전라남도,신안군,소산의도,34.63678451,125.9409472
1571,전라남도,신안군,작은장구섬,34.62996266,125.9939613
1572,전라남도,신안군,토여(대구서도1),34.60466582,125.9729159
1573,전라남도,신안군,대구서(대구서도2),34.61052775,125.9848995
1574,전라남도,신안군,장재여도,34.60672929,126.0009306
1575,전라남도,신안군,산351,34.58905966,126.0119538
1576,전라남도,신안군,항도,34.58248164,126.009756
1577,전라남도,신안군,대구굴도(대굴도),34.11761475,125.0842974
1578,전라남도,신안군,외간초도,34.06318564,125.0949091
1579,전라남도,신안군,두억서,34.10591119,125.0981807
1580,전라남도,신안군,수만도,34.09844607,125.0925822
1581,전라남도,신안군,록도,34.096752,125.0936725
1582,전라남도,신안군,하방곤초도,34.07537383,125.0835445
1583,전라남도,신안군,납덕도,34.07551773,125.084274
1584,전라남도,신안군,상방곤초도,34.11422283,125.0922647
1585,전라남도,신안군,하죽도,34.76376719,125.4416985
1586,전라남도,신안군,상죽도,34.76252993,125.4358411
1587,전라남도,신안군,승섬,34.75286108,125.4326053
1588,전라남도,신안군,하축도,34.76228,125.4385225
1589,전라남도,신안군,궁섬,34.75651746,125.437422
1590,전라남도,신안군,하수만도,34.74500573,125.4299297
1591,전라남도,신안군,윗신여(상수만도),34.74509773,125.431302
1592,전라남도,신안군,제여,34.22513264,125.495486
1593,전라남도,신안군,흑도,34.21703392,125.4953237
1594,전라남도,신안군,외마도,34.21189756,125.4619682
1595,전라남도,신안군,내마도,34.21014331,125.4639533
1596,전라남도,신안군,녹도,34.20318664,125.4773063
1597,전라남도,신안군,국도,34.20622892,125.4835055
1598,전라남도,신안군,납당말도,34.20558602,125.4830725
1599,전라남도,신안군,제초도,34.20606792,125.4842925
1600,전라남도,신안군,국도,34.203981,125.489888
1601,전라남도,신안군,양도,34.201049,125.4913923
1602,전라남도,신안군,소장도,34.68707831,125.3876347
1603,전라남도,신안군,무명도1,34.69669346,125.3938255
1604,전라남도,신안군,외망덕도,34.69891602,125.3954823
1605,전라남도,신안군,솔섬,34.64143381,125.4129033
1606,전라남도,신안군,송도,34.64109046,125.4145395
1607,전라남도,신안군,화도,34.64170902,125.4172038
1608,전라남도,신안군,대흑산도,34.64464914,125.4198498
1609,전라남도,신안군,꽃섬,34.62583561,125.4009875
1610,전라남도,신안군,외엽산도,34.45162029,125.3001745
1611,전라남도,신안군,노은도,34.39914936,125.2921371
1612,전라남도,신안군,다라도,34.3870581,125.3145879
1613,전라남도,신안군,강섬,34.404129,125.3010027
1614,전라남도,신안군,윗인여,34.73357319,125.4790588
1615,전라남도,신안군,교맥도,34.52241198,125.6858501
1616,전라남도,신안군,머리섬,34.65550873,125.4791776
1617,전라남도,신안군,금처구여,34.65344108,125.4781261
1618,전라남도,신안군,가도,34.70070836,125.4649634
1619,전라남도,신안군,간산초도,34.67688646,125.4456315
1620,전라남도,신안군,하시린초도,34.66680719,125.4432687
1621,전라남도,신안군,하선초도,34.66434425,125.4417481
1622,전라남도,신안군,상선도,34.65906619,125.4325892
1623,전라남도,신안군,호장도,34.71658092,125.40668
1624,전라남도,신안군,두도,34.72046254,125.1973272
1625,전라남도,신안군,강도,34.71871407,125.1881851
1626,전라남도,신안군,단오섬,34.68713446,125.1790752
1627,전라남도,신안군,매가도,34.717459,125.187774
1628,전라남도,신안군,두익면도,34.7162551,125.1890277
1629,전라남도,신안군,외도,34.71698125,125.1897193
1630,전라남도,신안군,상연도,34.7253549,125.2011713
1631,전라남도,신안군,탑섬,34.72451375,125.1994519
1632,전라남도,신안군,고서(고서도),34.71377608,125.2018556
1633,전라남도,신안군,상제비여,34.67337651,125.1790126
1634,전라남도,신안군,마천포말도,34.67407234,125.196169
1635,전라남도,신안군,무명도1,34.66564124,125.1872319
1636,전라남도,신안군,항서도,34.68082684,125.2011896
1637,전라남도,신안군,탑섬,34.7251639,125.2001865
1638,전라남도,신안군,모도,34.69552419,125.21235
1639,전라남도,신안군,장도,34.67446919,125.1936843
1640,전라남도,신안군,주도,34.71803983,125.2032244
1641,전라남도,신안군,망덕도,34.7192369,125.2036846
1642,전라남도,신안군,무명도,34.71885406,125.2035136
1643,전라남도,신안군,주도,34.71538898,125.2104015
1644,전라남도,신안군,무명도1,34.7094922,125.1999766
1645,전라남도,신안군,하고서도,34.69484908,125.2104258
1646,전라남도,신안군,내간초도,34.69448247,125.210449
1647,전라남도,신안군,송도,34.69428349,125.2101506
1648,전라남도,신안군,식도,34.6812533,125.1998614
1649,전라남도,신안군,연개도,34.73307064,126.0439615
1650,전라남도,신안군,목섬,34.72750719,126.0308544
1651,전라남도,신안군,기상도,34.56989398,126.1430484
1652,전라남도,신안군,상수연초도,34.614358,126.0857636
1653,전라남도,신안군,상여서도,34.59876305,126.0647957
1654,전라남도,신안군,과부도,34.54472476,126.0402846
1655,전라남도,신안군,파장서(파장서도),34.56222081,126.0298655
1656,전라남도,신안군,전도,34.55125454,126.034345
1657,전라남도,신안군,어실도,34.54653368,126.0450735
1658,전라남도,신안군,호맥도,34.699045,126.173107
1659,전라남도,신안군,산83도,34.73176453,126.1926008
1660,전라남도,신안군,무심만도,34.719507,126.1936458
1661,전라남도,신안군,큰박여울(큰박여울도),34.69335846,126.2130599
1662,전라남도,신안군,산200도,34.68773837,126.154792
1663,전라남도,신안군,산201도,34.68681046,126.1552475
1664,전라남도,신안군,산202도,34.67024283,126.2101644
1665,전라남도,신안군,삼도(산338도),34.77218237,126.0499581
1666,전라남도,신안군,삼도,34.77127536,126.0504803
1667,전라남도,신안군,산340도,34.77366247,126.0740216
1668,전라남도,신안군,산341도,34.76901246,126.0731761
1669,전라남도,신안군,도차도,34.74404414,126.0553506
1670,전라남도,신안군,죽도,34.89513755,126.1513398
1671,전라남도,신안군,외간서,34.0582857,125.0904262
1672,전라남도,신안군,간여,34.0620851,125.0943181
1673,전라남도,신안군,두렁여,34.0713408,125.0911051
1674,전라남도,신안군,(미부여),34.0744294,125.09127
1675,전라남도,신안군,(미부여),34.0749558,125.0885762
1676,전라남도,신안군,개린도,34.1164988,125.0947756
1677,전라남도,신안군,작은여,34.1169186,125.0786694
1678,전라남도,신안군,(미부여),34.2001774,125.4915806
1679,전라남도,신안군,백여,34.2284854,125.4767519
1680,전라남도,신안군,간여,34.2332309,125.4941543
1681,전라남도,신안군,(미부여),34.2340204,125.4941806
1682,전라남도,신안군,(미부여),34.2347386,125.49619
1683,전라남도,신안군,(미부여),34.318871,125.2443702
1684,전라남도,신안군,(미부여),34.3189204,125.2450435
1685,전라남도,신안군,(미부여),34.318022,125.2458125
1686,전라남도,신안군,(미부여),34.4551927,125.2997673
1687,전라남도,신안군,꽃관리,34.5221042,125.346822
1688,전라남도,신안군,대전서,34.5929463,126.0002839
1689,전라남도,신안군,매월도,34.5967862,126.1060422
1690,전라남도,신안군,납작여,34.6169445,125.8091147
1691,전라남도,신안군,굴배섬,34.617322,126.1776402
1692,전라남도,신안군,수군도,34.6365643,126.0131592
1693,전라남도,신안군,내황도,34.6375145,126.0421122
1694,전라남도,신안군,꽃섬,34.6406672,125.4153751
1695,전라남도,신안군,두루여,34.6424712,125.4560678
1696,전라남도,신안군,(미부여),34.643324,125.4710083
1697,전라남도,신안군,(미부여),34.6447594,125.4566995
1698,전라남도,신안군,구두도,34.6585075,126.0840096
1699,전라남도,신안군,압도,34.6572746,126.0100327
1700,전라남도,신안군,노랑섬,34.6591386,126.1821366
1701,전라남도,신안군,(미부여),34.6498426,125.4777361
1702,전라남도,신안군,꽃갈여,34.6386184,125.4622231
1703,전라남도,신안군,그을여,34.6392639,125.4608748
1704,전라남도,신안군,소과도,34.6299067,126.0702329
1705,전라남도,신안군,제비여,34.6662361,125.1795677
1706,전라남도,신안군,새끼제비여,34.6669843,125.182011
1707,전라남도,신안군,(미부여),34.6671789,125.182799
1708,전라남도,신안군,(미부여),34.6671122,125.1870874
1709,전라남도,신안군,장가리도,34.6676309,126.0140228
1710,전라남도,신안군,홍도,34.6746843,125.1729001
1711,전라남도,신안군,(미부여),34.6743163,125.1742586
1712,전라남도,신안군,아랫제비여,34.6741426,125.1748712
1713,전라남도,신안군,(미부여),34.6878688,125.1834821
1714,전라남도,신안군,(미부여),34.6881053,125.1832455
1715,전라남도,신안군,약도,34.6995126,126.1773687
1716,전라남도,신안군,(미부여),34.6895506,126.1767527
1717,전라남도,신안군,(미부여),34.6899696,126.1770777
1718,전라남도,신안군,(미부여),34.692262,126.1712682
1719,전라남도,신안군,(미부여),34.6829561,125.4504226
1720,전라남도,신안군,(미부여),34.6805823,125.1778764
1721,전라남도,신안군,노루섬,34.6950382,126.1719999
1722,전라남도,신안군,(미부여),34.6827795,126.0107233
1723,전라남도,신안군,(미부여),34.6711036,125.1797528
1724,전라남도,신안군,(미부여),34.6720253,125.1935285
1725,전라남도,신안군,검은여,34.701795,125.4405144
1726,전라남도,신안군,(미부여),34.7164476,126.0749221
1727,전라남도,신안군,(미부여),34.7067012,125.2004585
1728,전라남도,신안군,아랫불벌은여,34.7115984,125.4630311
1729,전라남도,신안군,갈비여(갈미여),34.7156041,125.1915988
1730,전라남도,신안군,앞여,34.7086454,125.1993034
1731,전라남도,신안군,윗불벌은여,34.712773,125.4624155
1732,전라남도,신안군,궁섬,34.7142455,125.4627443
1733,전라남도,신안군,(미부여),34.7154726,125.4657494
1734,전라남도,신안군,인여,34.7155521,125.458838
1735,전라남도,신안군,(미부여),34.7378498,125.4646337
1736,전라남도,신안군,두봉이,34.7390062,125.4634894
1737,전라남도,신안군,상개,34.7441471,125.4381294
1738,전라남도,신안군,(미부여),34.7415408,125.4546969
1739,전라남도,신안군,(미부여),34.7422705,125.4576094
1740,전라남도,신안군,춘여,34.7431957,125.4402309
1741,전라남도,신안군,갓섬,34.7527526,126.1734256
1742,전라남도,신안군,신녀섬,34.7270216,125.4442443
1743,전라남도,신안군,아래인여,34.7268544,125.4794312
1744,전라남도,신안군,(미부여),34.7282711,125.4722411
1745,전라남도,신안군,(미부여),34.7325418,125.8880263
1746,전라남도,신안군,(미부여),34.7353452,125.4691857
1747,전라남도,신안군,(미부여),34.7330162,125.4787689
1748,전라남도,신안군,(미부여),34.7334897,125.470138
1749,전라남도,신안군,(미부여),34.692918,125.1923435
1750,전라남도,신안군,(미부여),34.6931337,125.1926598
1751,전라남도,신안군,슬픈여,34.6914677,125.2092747
1752,전라남도,신안군,대섬,34.6606582,126.183929
1753,전라남도,신안군,섬여,34.6558359,125.4723835
1754,전라남도,신안군,(미부여),34.6266916,126.1147406
1755,전라남도,신안군,(미부여),34.615777,126.2151578
1756,전라남도,신안군,(미부여),34.7962509,126.0900142
1757,전라남도,신안군,(미부여),34.7978156,126.0613011
1758,전라남도,신안군,(미부여),34.7766501,125.8946941
1759,전라남도,신안군,솥뚜껑섬,34.7755086,126.1285157
1760,전라남도,신안군,(미부여),34.8184372,126.0434517
1761,전라남도,신안군,(미부여),34.8104385,126.0841135
1762,전라남도,신안군,삽섬,34.8231194,126.0726387
1763,전라남도,신안군,황탄섬,34.7984192,125.9564602
1764,전라남도,신안군,시어머니섬,34.7981426,126.062566
1765,전라남도,신안군,노랑섬,34.7995499,125.9665342
1766,전라남도,신안군,구례도,34.8082317,126.3488075
1767,전라남도,신안군,할미도,34.808011,126.1861488
1768,전라남도,신안군,오도,34.8099264,126.3344002
1769,전라남도,신안군,타디리섬,34.8551805,126.0596316
1770,전라남도,신안군,낙오도,34.8569025,126.1562262
1771,전라남도,신안군,(미부여),34.8583973,126.3628845
1772,전라남도,신안군,솥섬,34.8622831,126.3668673
1773,전라남도,신안군,동구리도,34.8453047,126.0279681
1774,전라남도,신안군,왼섬,34.831207,126.0599804
1775,전라남도,신안군,(미부여),34.8747211,126.179056
1776,전라남도,신안군,(미부여),34.889789,126.1616501
1777,전라남도,신안군,삼밭섬,34.8902489,126.1681796
1778,전라남도,신안군,(미부여),34.8925562,126.1097603
1779,전라남도,신안군,재원도,34.8976178,126.1443608
1780,전라남도,신안군,(미부여),34.8823902,126.1378035
1781,전라남도,신안군,(미부여),34.8844536,126.3761958
1782,전라남도,신안군,진목도,34.8865201,126.1081972
1783,전라남도,신안군,(미부여),34.8799842,126.373998
1784,전라남도,신안군,까치섬,34.881305,126.107195
1785,전라남도,신안군,(미부여),34.8872991,126.1238431
1786,전라남도,신안군,조도,34.9067339,126.2275444
1787,전라남도,신안군,수리섬,34.9120332,126.3195948
1788,전라남도,신안군,똥섬,34.9144115,126.3149469
1789,전라남도,신안군,(미부여),34.9168402,126.1694398
1790,전라남도,신안군,(미부여),34.9177666,126.2825778
1791,전라남도,신안군,죽도,34.9020612,126.0072832
1792,전라남도,신안군,두리도,34.9297448,126.0198679
1793,전라남도,신안군,갈미섬,34.9305572,126.174008
1794,전라남도,신안군,대정섬,34.9328009,126.2756968
1795,전라남도,신안군,(미부여),34.9320449,126.2849879
1796,전라남도,신안군,(미부여),34.9325933,126.2851512
1797,전라남도,신안군,(미부여),34.9332362,126.2800644
1798,전라남도,신안군,(미부여),34.9340205,126.2828906
1799,전라남도,신안군,오도,34.9451413,125.9556853
1800,전라남도,신안군,쥐섬,34.9491705,126.115946
1801,전라남도,신안군,까치섬,34.9495141,126.1410353
1802,전라남도,신안군,(미부여),34.9368432,126.2455042
1803,전라남도,신안군,큰새미섬,34.9375954,126.1789956
1804,전라남도,신안군,(미부여),34.9426387,126.2738991
1805,전라남도,신안군,(미부여),34.9436859,126.126256
1806,전라남도,신안군,목섬,34.9454185,126.1256379
1807,전라남도,신안군,(미부여),34.9452201,126.1667644
1808,전라남도,신안군,(미부여),34.9464037,126.1345494
1809,전라남도,신안군,(미부여),34.9639059,126.1483368
1810,전라남도,신안군,(미부여),34.9644989,126.1499076
1811,전라남도,신안군,(미부여),34.9682412,126.2450315
1812,전라남도,신안군,소술웅도,34.969044,126.1801007
1813,전라남도,신안군,(미부여),34.9708852,126.2215452
1814,전라남도,신안군,(미부여),34.9713242,126.274328
1815,전라남도,신안군,(미부여),34.9814694,126.2279802
1816,전라남도,신안군,몰암도,34.9950848,126.1932505
1817,전라남도,신안군,대단도,34.9977578,126.0976885
1818,전라남도,신안군,(미부여),35.01015833,126.2147306
1819,전라남도,신안군,작은애기섬,34.9861535,126.187062
1820,전라남도,신안군,(미부여),34.961843,126.2392314
1821,전라남도,신안군,(미부여),34.9589936,126.2010734
1822,전라남도,신안군,(미부여),34.9584812,126.2357872
1823,전라남도,신안군,(미부여),34.9601247,126.1598376
1824,전라남도,신안군,면섬,34.9626575,126.1235345
1825,전라남도,신안군,(미부여),34.9638222,126.2376861
1826,전라남도,신안군,(미부여),34.9229304,126.0244929
1827,전라남도,신안군,(미부여),34.9252049,126.2594151
1828,전라남도,신안군,(미부여),34.9257259,126.2605374
1829,전라남도,신안군,갈매섬,34.9197988,126.167568
1830,전라남도,신안군,(미부여),34.9187844,126.1717383
1831,전라남도,신안군,소정섬,34.9289237,126.2760211
1832,전라남도,신안군,대섬,35.0189492,126.1098403
1833,전라남도,신안군,호감섬,35.0179842,126.1034309
1834,전라남도,신안군,큰선여,35.0273585,125.8588772
1835,전라남도,신안군,딴섬,35.0478979,126.0954328
1836,전라남도,신안군,(미부여),35.0477566,126.101247
1837,전라남도,신안군,(미부여),35.047922,126.1279256
1838,전라남도,신안군,밖다리섬,35.0395075,126.1280571
1839,전라남도,신안군,(미부여),35.0345071,126.2112005
1840,전라남도,신안군,법고섬,35.076102,126.1475305
1841,전라남도,신안군,(미부여),35.0754053,125.9232338
1842,전라남도,신안군,(미부여),35.0765539,125.9184911
1843,전라남도,신안군,(미부여),35.0946882,126.1336509
1844,전라남도,신안군,단문규도,35.0627064,126.1521462
1845,전라남도,신안군,(미부여),35.0708071,126.1349977
1846,전라남도,신안군,(미부여),34.9991261,126.0960347
1847,전라남도,신안군,(미부여),35.0029904,126.1900048
1848,전라남도,신안군,(미부여),35.1294399,126.0809634
1849,전라남도,신안군,소작도,35.1158621,126.1585193
1850,전라남도,신안군,솔섬,35.1168693,126.1867898
1851,전라남도,신안군,(미부여),35.1346189,126.0808494
1852,전라남도,신안군,할미섬,35.1355119,126.1806882
1853,전라남도,신안군,소허사도,35.1367623,125.8851205
1854,전라남도,신안군,(미부여),34.7675861,126.0761425
1855,전라남도,신안군,아랫간여,34.7627342,125.4612087
1856,전라남도,신안군,화도,34.7715787,126.1732119
1857,전라남도,신안군,윗간여,34.7649286,125.4523846
1858,전라남도,여수시,동도,34.71774011,127.7096208
1859,전라남도,여수시,가장도,34.71457108,127.7106376
1860,전라남도,여수시,노랑도,34.71099658,127.7097071
1861,전라남도,여수시,풍락도,34.712426,127.7072945
1862,전라남도,여수시,초도,34.69277265,127.7127683
1863,전라남도,여수시,부서,34.68689038,127.7100186
1864,전라남도,여수시,광도(넓섬),34.67969527,127.7415786
1865,전라남도,여수시,송도,34.71462783,127.7358456
1866,전라남도,여수시,노도,34.70966238,127.7420848
1867,전라남도,여수시,하계도,34.59811107,127.5786135
1868,전라남도,여수시,토도(증도),34.586025,127.5604222
1869,전라남도,여수시,목도,34.59107232,127.5374667
1870,전라남도,여수시,동도,34.75605643,127.5111941
1871,전라남도,여수시,납계도,34.765388,127.5053789
1872,전라남도,여수시,동굴섬,34.76738388,127.5024703
1873,전라남도,여수시,매불섬,34.75356623,127.495337
1874,전라남도,여수시,죽도,34.74570185,127.4685054
1875,전라남도,여수시,딴섬,34.56333333,127.6805556
1876,전라남도,여수시,만월도,34.65639046,127.5227638
1877,전라남도,여수시,소부도,34.48389629,127.7898641
1878,전라남도,여수시,상과도,34.62812509,127.5294228
1879,전라남도,여수시,하과도,34.62542,127.52787
1880,전라남도,여수시,머그섬,34.62672801,127.5252374
1881,전라남도,여수시,외삼도,34.51593017,127.8105415
1882,전라남도,여수시,중삼도,34.51179672,127.8061019
1883,전라남도,여수시,초삼도,34.50197758,127.805957
1884,전라남도,여수시,알마도,34.4525195,127.7840532
1885,전라남도,여수시,오동도,34.51204708,127.7856263
1886,전라남도,여수시,상증도,34.61560254,127.7082815
1887,전라남도,여수시,하증도,34.61375863,127.7123431
1888,전라남도,여수시,까막섬,34.67592621,127.6822726
1889,전라남도,여수시,취도,34.67009983,127.7105229
1890,전라남도,여수시,서근도,34.63662692,127.7117669
1891,전라남도,여수시,항대도,34.64283229,127.713568
1892,전라남도,여수시,정개도,34.65276648,127.708082
1893,전라남도,여수시,백도,34.6358575,127.7070956
1894,전라남도,여수시,독도,34.63586334,127.7087204
1895,전라남도,여수시,혈서,34.68580773,127.7921102
1896,전라남도,여수시,죽도,34.68703655,127.7910513
1897,전라남도,여수시,외치도,34.69271962,127.7935726
1898,전라남도,여수시,내치도,34.69484393,127.7878326
1899,전라남도,여수시,밤섬(율도),34.60893703,127.798019
1900,전라남도,여수시,경도,34.66341532,127.7323948
1901,전라남도,여수시,소경도,34.66628018,127.7318989
1902,전라남도,여수시,볼무섬,34.6475332,127.8001583
